RIEMANN HYPOTHESIS: 10,000 ZEROS
2425,7145.688488951019281
2426,7147.458647518745238
2427,7149.090519464413774
2428,7151.251825425219067
2429,7152.666236539004785
2430,7153.644121597966659
2431,7156.461189169380305
2432,7157.519230745896493
2433,7158.497987329526950
2434,7159.219578967078633
2435,7161.807331921617333
2436,7162.659135563387281
2437,7164.406553507294120
2438,7166.510522167701311
2439,7169.208471490624106
2440,7170.152746993428991
2441,7172.786052273594578
2442,7173.478223135430198
2443,7175.521183795869547
2444,7177.123719937450915
2445,7180.574854218692963
2446,7185.800630528515285
2447,7186.705832554048357
2448,7190.282074578831271
2449,7191.953919208325715
2450,7193.181902790932327
2451,7194.068116845807708
2452,7204.789938817427355
2453,7205.513316671967914
2454,7207.455036972664857
2455,7208.166148972343763
2456,7208.978271352669253
2457,7212.938502098637400
2458,7215.549978469682173
2459,7216.941899676345201
2460,7218.714184805411605
2461,7219.749251794064548
2462,7220.842526839680431
2463,7221.835369023566273
2464,7222.552597284846343
2465,7226.846558966589328
2466,7227.626558060416755
2467,7228.945427520946396
2468,7232.487371329617417
2469,7233.315716148265892
2470,7235.018584528001156
2471,7236.680969370123421
2472,7237.883752263850511
2473,7239.448699049582501
2474,7241.369558553168645
2475,7242.823982195418466
2476,7243.863843881960747
2477,7245.029732890948253
2478,7246.546091230548882
2479,7248.515654399564482
2480,7250.291053534180719
2481,7251.245918280158548
2482,7252.570406093152997
2483,7253.805070850368793
2484,7257.334000214957996
2485,7258.909197090622001
2486,7260.000020120579393
2487,7262.465299025656350
2488,7264.237295650405940
2489,7267.871893696625193
2490,7270.686839851772675
2491,7272.339348365836486
2492,7275.730624320245624
2493,7277.890812775697668
2494,7279.753370663702299
2495,7281.330970064011126
2496,7282.139833970493783
2497,7282.879350164875177
2498,7284.062390780608439
2499,7286.764590950347156
2500,7288.278269301617911
2501,7289.964058771071905
2502,7291.318242000400460
2503,7292.719367906434854
2504,7295.536260581354327
2505,7296.579518051335072
2506,7298.355114884222530
2507,7300.790885549546147
2508,7301.912173251263994
2509,7302.899317298081769
2510,7303.855868540066695
2511,7313.539668921213888
2512,7314.457519006295115
2513,7317.128951925010369
2514,7318.835457042051530
2515,7321.210193674213770
2516,7323.256500958269498
2517,7324.832927733757060
2518,7327.553956803480105
2519,7330.943036660342841
2520,7334.658052168556424
2521,7337.280086409356954
2522,7341.195341717026167
2523,7341.769638751126877
2524,7343.513690060446606
2525,7344.417047492917845
2526,7345.467854922614606
2527,7348.245164674453008
2528,7350.963815669099858
2529,7352.667047977786751
2530,7356.096736966636854
2531,7357.801645201077008
2532,7359.032049000623374
2533,7359.812127661404702
2534,7361.273865662588832
2535,7363.120728632707142
2536,7365.098773983321735
2537,7367.740173498867989
2538,7369.550346046256891
2539,7371.998159923952699
2540,7372.785298173206684
2541,7375.858083888178044
2542,7377.171888918293007
2543,7379.341855165040215
2544,7379.956945412935966
2545,7390.651571367926408
2546,7391.463249264005754
2547,7401.332388615375748
2548,7402.993723430289720
2549,7404.087321936538501
2550,7405.077063214342161
2551,7407.797126946052231
2552,7412.224288410818190
2553,7416.282784654944408
2554,7418.322243505776896
2555,7421.786599273577849
2556,7422.915629684089254
2557,7425.314492400952986
2558,7427.031965822805432
2559,7428.143086714259880
2560,7430.570091465406222
2561,7431.650423933151615
2562,7432.735611331562723
2563,7434.046571917467190
2564,7435.047968125181796
2565,7436.754686747890446
2566,7437.688307216260000
2567,7438.889468113410658
2568,7439.728370989057112
2569,7440.708070444665282
2570,7443.185167702698891
2571,7447.450785099649693
2572,7448.565493607710778
2573,7450.047108778058828
2574,7451.291776255829063
2575,7453.144544036269508
2576,7453.580759743658746
2577,7455.738746968782834
2578,7457.545443581938343
2579,7459.310070557792642
2580,7460.749458770921592
2581,7465.220930254868108
2582,7467.252671411191841
2583,7467.886290732154521
2584,7469.747544250475585
2585,7471.326140898934682
2586,7474.333990810704563
2587,7476.674941785069677
2588,7477.996807518553396
2589,7479.352238492596371
2590,7481.262421553653439
2591,7482.107507207546405
2592,7483.245661101492260
2593,7485.100894908685405
2594,7485.828442666779665
2595,7488.336232454441415
2596,7489.439121199680812
2597,7490.309601098741041
2598,7495.627719449707001
2599,7499.007509051351008
2600,7501.861820601027830
2601,7502.617288552120954
2602,7505.013730374639636
2603,7507.868447335595192
2604,7513.266904792278183
2605,7514.323784280649306
2606,7516.024611637995804
2607,7516.666986033475951
2608,7519.466992216836843
2609,7521.116695470962441
2610,7522.243737752664856
2611,7524.587474705103887
2612,7527.329619783560702
2613,7528.293253838245619
2614,7530.005664828790941
2615,7531.910918909266002
2616,7533.710740942893608
2617,7535.287609743602843
2618,7537.293969908115287
2619,7540.940097220093776
2620,7541.726109337244452
2621,7543.268718842552516
2622,7544.153794851132261
2623,7544.994740968765655
2624,7555.622051943906627
2625,7557.748559389438924
2626,7558.609865162333335
2627,7563.139805269094722
2628,7565.721830375078753
2629,7568.301237500008028
2630,7569.789337472917396
2631,7579.614858379504767
2632,7583.445901765200688
2633,7587.899233078001089
2634,7589.347574760020507
2635,7590.136080165877502
2636,7592.031980612551706
2637,7593.116084315848639
2638,7594.093002745386912
2639,7597.426721046450439
2640,7599.009313776344243
2641,7600.148479361260797
2642,7601.736014520753088
2643,7603.579473486026473
2644,7606.986374431918193
2645,7608.049908900100490
2646,7609.718075709334698
2647,7610.875482441722852
2648,7611.782033772927207
2649,7612.690197598029954
2650,7614.925074969154593
2651,7618.530733699332814
2652,7619.771358209414757
2653,7621.984723676898284
2654,7624.974553863946312
2655,7625.622142166628691
2656,7627.662073629719998
2657,7632.022875049466165
2658,7633.638995146317939
2659,7634.340537113193022
2660,7636.415251656031614
2661,7638.047847153762632
2662,7639.061496073128183
2663,7639.925719869436762
2664,7641.514771154993468
2665,7643.311785318724105
2666,7644.974228078884153
2667,7649.806488334712412
2668,7653.323466729243592
2669,7655.156297274729695
2670,7657.700884199920438
2671,7658.660500141234479
2672,7660.249956928378197
2673,7660.902560140291826
2674,7665.396908893470027
2675,7666.472889469829170
2676,7667.563605852161345
2677,7668.356420374097979
2678,7669.949199591002071
2679,7671.469440964167916
2680,7672.413932357419981
2681,7673.679999251045956
2682,7674.270499479343925
2683,7676.034771127383465
2684,7680.391878706693205
2685,7684.166572208795515
2686,7685.764405097703275
2687,7687.521770091998405
2688,7688.563511785442643
2689,7689.207923922424925
2690,7690.463372150039504
2691,7693.928487785149628
2692,7699.093903065844643
2693,7699.936697609142357
2694,7701.120495166941510
2695,7702.549722820369425
2696,7705.195854785019947
2697,7706.940457951171084
2698,7707.786206398936883
2699,7718.831383902668676
2700,7720.390298218175303
2701,7725.862032302527950
2702,7727.389694365506330
2703,7728.066740110661158
2704,7730.176649080098287
2705,7731.915604762747535
2706,7733.541843384508866
2707,7736.353856624278706
2708,7737.298228486794869
2709,7738.657874073419407
2710,7744.140296213960028
2711,7746.656444792519324
2712,7747.653289029754887
2713,7748.549852104524689
2714,7751.389088704122514
2715,7752.389833342638667
2716,7753.854683239493170
2717,7758.455827912538552
2718,7761.837921341947549
2719,7762.542697099285760
2720,7763.324000369014357
2721,7764.603983156921458
2722,7769.945084132607917
2723,7771.788423348060860
2724,7773.167799742366697
2725,7773.969943580274958
2726,7775.995462952389971
2727,7776.949034965547980
2728,7778.630272348224025
2729,7780.320437498983665
2730,7783.854755254297743
2731,7785.558681684147814
2732,7789.830450761686734
2733,7793.756384969779901
2734,7794.319332093495177
2735,7796.174354844273694
2736,7796.872482510997543
2737,7797.960203352322424
2738,7799.062168799152460
2739,7800.036057240356058
2740,7802.245911019937012
2741,7803.329820453622233
2742,7807.444875770632279
2743,7808.542478277914597
2744,7810.188567681481800
2745,7811.434260412478579
2746,7812.386491548675622
2747,7814.548146132681723
2748,7815.621708439439317
2749,7821.033152466820866
2750,7822.712378057070055
2751,7824.655577568288209
2752,7825.247984575698865
2753,7826.451062728422585
2754,7827.842845278808454
2755,7829.005372467990128
2756,7832.264985651189818
2757,7833.905485693950141
2758,7835.722566862054919
2759,7838.455341118026809
2760,7839.574504524453914
2761,7842.765326542988987
2762,7843.757585575342091
2763,7845.555374752172611
2764,7849.313411558765438
2765,7851.734795809145908
2766,7853.521846183276466
2767,7854.684186545899138
2768,7857.025079103540520
2769,7857.993755575065734
2770,7859.873611114671803
2771,7860.343775265029763
2772,7863.875234558076045
2773,7865.023189202182039
2774,7867.709974202934063
2775,7870.107038169988300
2776,7871.015040123414110
2777,7871.916324550615172
2778,7873.841930323064844
2779,7874.900603575310015
2780,7878.919297737220404
2781,7879.756199928169735
2782,7882.451953754130045
2783,7884.371204114008833
2784,7885.315231410678280
2785,7887.911168278782498
2786,7888.566871145418190
2787,7892.480539683203460
2788,7894.156476503326303
2789,7895.742789439649641
2790,7896.800315206940468
2791,7898.452452846835513
2792,7899.170117621561076
2793,7901.220744157766603
2794,7902.857704106259007
2795,7903.996487059030187
2796,7905.501019722238198
2797,7906.293785488396679
2798,7907.060756776865674
2799,7909.049869750390826
2800,7912.511799122391494
2801,7917.875468831143735
2802,7919.685728280234798
2803,7920.402147092289852
2804,7922.047835143106568
2805,7933.652832200163175
2806,7934.478340532356015
2807,7935.260825341578311
2808,7936.453508484008125
2809,7939.079501788522066
2810,7942.332565428649104
2811,7944.948413866585724
2812,7945.765688247757680
2813,7947.711607636450935
2814,7948.639142189023005
2815,7950.261387392572033
2816,7951.337509541334839
2817,7952.806700876116338
2818,7954.728244373231064
2819,7958.303158183935921
2820,7961.659336939881541
2821,7962.539155133091299
2822,7964.181862062422624
2823,7965.302121791173704
2824,7967.261209161149054
2825,7968.917271191478903
2826,7969.611474609337165
2827,7970.830961795668372
2828,7972.985020157919280
2829,7975.031332347964053
2830,7979.428770811010509
2831,7980.214550656944084
2832,7982.840817644141680
2833,7992.421565644196562
2834,7993.520385816559610
2835,7994.274231430646978
2836,7996.314163062993430
2837,7998.529908244729995
2838,8000.639696175171593
2839,8002.494524830880437
2840,8005.570853973847989
2841,8008.463214041646097
2842,8009.322648199025025
2843,8010.226693253255689
2844,8011.939043021798170
2845,8013.436807009356016
2846,8015.358471058013492
2847,8016.260218547585282
2848,8017.374465234799572
2849,8020.852934294355691
2850,8024.382798631226251
2851,8025.733392852332145
2852,8028.724801029096852
2853,8029.417233845391820
2854,8031.052602773150284
2855,8031.961980590913299
2856,8032.772943815912186
2857,8038.446329831832372
2858,8039.301688486349121
2859,8042.771270559887853
2860,8044.261372964201655
2861,8045.432934185299018
2862,8046.339464033756485
2863,8047.895778113227607
2864,8048.947597835483066
2865,8050.680104424911406
2866,8053.834008787751372
2867,8056.611428764467746
2868,8059.158191793418155
2869,8060.470235945266722
2870,8064.775087659846577
2871,8067.486377061644816
2872,8069.612751850561835
2873,8070.941690851216663
2874,8074.459697554942977
2875,8075.222065168631161
2876,8077.706904422579100
2877,8079.372082151187897
2878,8080.404822663784216
2879,8082.076827515567857
2880,8083.150388814689904
2881,8084.596327900903816
2882,8086.397112512186141
2883,8087.188189245212016
2884,8088.981384083417652
2885,8091.042547114745503
2886,8091.999713265620812
2887,8095.247250880041975
2888,8096.901395083535135
2889,8099.451413846729338
2890,8100.870234617135793
2891,8102.626431282195881
2892,8103.097842634749213
2893,8104.952020093092870
2894,8106.042043545173328
2895,8116.274156300778486
2896,8118.065264860936622
2897,8122.348086137961218
2898,8124.160345292413695
2899,8126.931383060402368
2900,8128.628663217705252
2901,8129.540288292256264
2902,8132.843102480012931
2903,8133.991483808315024
2904,8135.887975198958884
2905,8137.581192636603191
2906,8138.452229283486304
2907,8140.970878426586751
2908,8141.558571202017447
2909,8142.778566217480147
2910,8144.333244825875227
2911,8146.305291799999395
2912,8148.205961398824002
2913,8148.976287760808191
2914,8150.777361209634364
2915,8152.249192729821516
2916,8154.239828600567307
2917,8155.146294022175425
2918,8160.063504502372780
2919,8160.992476570538201
2920,8162.613815767961569
2921,8164.830123926255510
2922,8165.473137435579702
2923,8166.440224893155573
2924,8168.318997779208985
2925,8169.620293700027105
2926,8171.801287065007273
2927,8173.135325460300010
2928,8174.386700889996064
2929,8179.655722345862159
2930,8181.345589856359766
2931,8183.146003506013585
2932,8186.584685058332070
2933,8196.078547328825152
2934,8196.922801292730583
2935,8200.375563221959965
2936,8202.888122612870575
2937,8204.780613744993389
2938,8208.193373126308870
2939,8209.555835140452473
2940,8211.047185583312967
2941,8214.651989805446647
2942,8215.271420075918286
2943,8216.539472415604905
2944,8217.250898233649423
2945,8220.066795295866541
2946,8220.842957046035735
2947,8222.162999527874490
2948,8225.680511805529022
2949,8227.061788660455932
2950,8227.876632677298403
2951,8228.774311909222888
2952,8229.299053543405535
2953,8231.332526670614243
2954,8234.488446667661265
2955,8239.181117858297512
2956,8240.101742429031219
2957,8241.824786200510061
2958,8244.089500836569641
2959,8245.273611231936229
2960,8247.094495468601963
2961,8250.498145297484371
2962,8253.809376112385507
2963,8255.464997287232109
2964,8256.784656640105823
2965,8259.004271474770576
2966,8259.858421369752250
2967,8260.800026653772875
2968,8262.031211492299917
2969,8263.562004014886043
2970,8273.055860436856165
2971,8274.278600228664800
2972,8274.750803441034805
2973,8276.536218034849298
2974,8277.539527145148895
2975,8278.342246389967841
2976,8283.660394084630752
2977,8286.147434625327151
2978,8289.007102386511178
2979,8291.377794188974804
2980,8294.839846347427738
2981,8296.676852660644727
2982,8297.832495940101580
2983,8300.554268068322926
2984,8302.254692508506196
2985,8302.926598241858301
2986,8304.595122600401737
2987,8305.572480142987843
2988,8306.169600759058085
2989,8310.901160644261836
2990,8312.479992250002397
2991,8313.162423894562380
2992,8314.946643775560005
2993,8318.741699060323299
2994,8319.756597770541703
2995,8320.457805688858571
2996,8321.899500633477146
2997,8322.985639022908799
2998,8324.638641465104229
2999,8325.677631450400440
3000,8326.628030023888641
3001,8328.069584709983246
3002,8329.258175104458132
3003,8330.217408203399827
3004,8331.587202116395929
3005,8337.090792552024141
3006,8337.865038344076311
3007,8340.387607514616320
3008,8341.296538354657969
3009,8342.368775569668287
3010,8344.682618590157290
3011,8347.717761291283750
3012,8351.123620132853830
3013,8351.682159738153132
3014,8352.980618050942212
3015,8355.254541106589386
3016,8356.912678813578168
3017,8358.625226291995205
3018,8359.638829239434926
3019,8363.927866179225020
3020,8364.935395710535886
3021,8365.838078596731066
3022,8367.575298233643480
3023,8368.289228296132933
3024,8370.797492200634224
3025,8372.098761589588321
3026,8377.401898242360403
3027,8378.841096240163097
3028,8380.529943996047223
3029,8381.547085572177821
3030,8383.391247634453975
3031,8384.247584417036705
3032,8386.014408291155632
3033,8386.734819393961516
3034,8388.616402230831227
3035,8391.021589241003312
3036,8392.193138427328449
3037,8395.263090558079057
3038,8396.229351368556308
3039,8398.759882909236694
3040,8399.774343205355763
3041,8400.783831142964118
3042,8403.278627860665438
3043,8405.715396146071726
3044,8407.099005128657154
3045,8410.391332080504071
3046,8411.248147592255918
3047,8413.675651214251047
3048,8414.800858392301961
3049,8415.758152619557222
3050,8417.567971290287460
3051,8419.995415329396565
3052,8421.513895793432312
3053,8422.368056078354130
3054,8425.264857613256027
3055,8426.314147001281526
3056,8428.033888524259964
3057,8428.615993041414185
3058,8431.170994182093636
3059,8431.964965743418361
3060,8432.950536348800597
3061,8435.801432035346807
3062,8439.273151567642344
3063,8440.627291194525242
3064,8441.670739392428004
3065,8445.374463563712197
3066,8446.175324713738519
3067,8447.101763984386707
3068,8448.629193419028525
3069,8449.507350844522080
3070,8453.825280436896719
3071,8455.694079817416423
3072,8457.245500046514280
3073,8459.071320831482808
3074,8459.826875277216459
3075,8460.894678341952385
3076,8461.605451894469297
3077,8462.665764220248093
3078,8465.529874607182137
3079,8466.833326993828450
3080,8470.301065863110125
3081,8472.128835102483208
3082,8474.165689201470741
3083,8474.846705479698358
3084,8476.892657685997619
3085,8477.416518252966853
3086,8481.998074046294278
3087,8483.461501303811019
3088,8487.805111724645030
3089,8488.671823308834064
3090,8490.820915379408689
3091,8491.495337511138132
3092,8492.602027753411676
3093,8495.994135474900759
3094,8497.655563459387849
3095,8501.321815521978351
3096,8501.897653877047560
3097,8503.536778821357075
3098,8505.274611101056507
3099,8506.157666744809831
3100,8509.622294643841087
3101,8512.246870251861765
3102,8513.145644952828661
3103,8517.819657918798839
3104,8519.521397739235908
3105,8520.214200500666266
3106,8522.897846718115034
3107,8523.549479547673400
3108,8525.619476260890224
3109,8526.370005008619046
3110,8527.816405262245098
3111,8529.175444729282390
3112,8532.281436539384231
3113,8535.087774552175688
3114,8536.075759219314932
3115,8536.729853023158284
3116,8537.785558061144911
3117,8540.204678045955006
3118,8540.942463791441696
3119,8543.718432182165998
3120,8545.336146878298678
3121,8550.757959550533997
3122,8551.416215264873244
3123,8555.148568286913360
3124,8556.054253312971923
3125,8557.534735624420136
3126,8558.578173721309213
3127,8560.452346095964458
3128,8563.956181241243030
3129,8564.738338235873016
3130,8565.627654717052792
3131,8567.192032707045655
3132,8569.724174056767879
3133,8570.997505217294020
3134,8571.786843865218543
3135,8572.444369721919429
3136,8574.952711277053822
3137,8576.725661488057085
3138,8579.215048588184800
3139,8583.001224730094691
3140,8583.904989910279255
3141,8585.668311412111507
3142,8587.258678704769409
3143,8588.143970711595102
3144,8591.820522780375541
3145,8594.081156705597095
3146,8596.762280342525628
3147,8599.372173163697880
3148,8600.512433765623427
3149,8601.325772361213239
3150,8602.789945482898474
3151,8603.694167375182587
3152,8605.403649829591814
3153,8607.450684494786401
3154,8608.902160584704689
3155,8610.005043454750194
3156,8610.886750437211958
3157,8613.334594308478700
3158,8614.199645599015639
3159,8615.819911154800138
3160,8617.651387328056444
3161,8619.598051146400394
3162,8621.167790939829501
3163,8621.917173191930488
3164,8625.449546804009515
3165,8626.525839564172202
3166,8627.488861296258619
3167,8628.417796910101970
3168,8631.685479144169221
3169,8632.364428771265011
3170,8633.541964335849116
3171,8635.185254331345277
3172,8645.419025569133737
3173,8648.171472531406835
3174,8649.752704211836317
3175,8654.485009202853689
3176,8656.053011930942375
3177,8660.431529474597482
3178,8661.415856434014131
3179,8662.212125879850646
3180,8663.146170564057684
3181,8664.924720331804565
3182,8667.219700523986830
3183,8668.178689519565523
3184,8673.508037893145229
3185,8674.357503796756646
3186,8676.940716475328372
3187,8677.485576863926326
3188,8679.261585238593398
3189,8680.556934626223665
3190,8681.178360344580142
3191,8685.778617229261727
3192,8687.206028900078309
3193,8690.618115343957470
3194,8692.515441608196852
3195,8694.236381390275710
3196,8694.888321587997780
3197,8695.948411913090240
3198,8697.566212980507771
3199,8701.149168181520508
3200,8702.813927838345990
3201,8705.308331533909950
3202,8706.172135621198322
3203,8706.974955002113347
3204,8708.085329996221844
3205,8709.169992247379923
3206,8709.943178554352926
3207,8711.456374487477660
3208,8712.263798865056742
3209,8714.003050286382859
3210,8716.989103958889245
3211,8719.405545168519893
3212,8720.442713248423388
3213,8721.981678250422192
3214,8722.742248689230109
3215,8723.628155017582685
3216,8726.555545370829350
3217,8727.244090044003315
3218,8729.620298342346359
3219,8731.454141418413201
3220,8732.611855485547494
3221,8734.095874343736796
3222,8736.059411996771814
3223,8736.778177269148728
3224,8737.882350786159805
3225,8739.402221569635003
3226,8741.127566058141383
3227,8742.965034418502910
3228,8743.760859493595490
3229,8746.431794970081683
3230,8751.362094045825870
3231,8754.279145834285373
3232,8754.999993424986314
3233,8756.047315280864495
3234,8758.365128125124102
3235,8763.630112663549880
3236,8767.791452711186139
3237,8768.815082658560641
3238,8771.422485192349995
3239,8772.407702516446079
3240,8773.900614728196160
3241,8775.650458682468525
3242,8777.340296013908301
3243,8778.561372916399705
3244,8782.015255631324180
3245,8782.756730074037478
3246,8785.341783089290402
3247,8786.013098213856210
3248,8786.907510876093511
3249,8788.217892513072002
3250,8790.614690071053701
3251,8795.092740897207477
3252,8796.615714841440422
3253,8797.261029057541236
3254,8798.440618295348031
3255,8800.883370596016903
3256,8802.629631123078070
3257,8803.436786326801666
3258,8804.208689394808971
3259,8805.199169178975353
3260,8806.286151625177808
3261,8809.400099961187152
3262,8810.596302069427111
3263,8812.174670183843773
3264,8813.845593014073529
3265,8815.610033096458210
3266,8816.636019271429177
3267,8817.593059456177798
3268,8818.273165814069216
3269,8819.819733006073875
3270,8820.840594395216613
3271,8822.453014293525484
3272,8827.206275690778057
3273,8828.120596612632653
3274,8829.751619011940420
3275,8831.485481006227928
3276,8832.074350602228151
3277,8833.333460006098903
3278,8834.888602332910523
3279,8836.613898965350018
3280,8839.095726936280698
3281,8839.807299536591017
3282,8844.173804818230565
3283,8845.385306870950444
3284,8845.936942544220074
3285,8847.526913251069345
3286,8848.673360200607931
3287,8849.278280555505262
3288,8851.958495245336962
3289,8853.031126142826906
3290,8854.548017121282101
3291,8857.956455765290229
3292,8859.684342964214011
3293,8860.702860861620138
3294,8862.795792851346050
3295,8863.507741634197373
3296,8864.373528228712530
3297,8866.784026320439807
3298,8867.787948248493194
3299,8868.768055222268231
3300,8869.684263867598929
3301,8871.091672712291256
3302,8872.028176182015159
3303,8881.721361040228658
3304,8884.149188930434320
3305,8886.600623604395878
3306,8891.320096311159432
3307,8891.867149133597195
3308,8893.689279684187568
3309,8894.588857842303696
3310,8896.080389329641548
3311,8898.069312062280005
3312,8900.848803504723037
3313,8902.250797570965005
3314,8903.036757613779628
3315,8905.794078277373046
3316,8907.341358800051239
3317,8908.376666136105996
3318,8911.751259931883396
3319,8912.730978966887051
3320,8914.722367837895945
3321,8918.926771292834019
3322,8922.336919291117738
3323,8922.990644939049162
3324,8925.941939513002580
3325,8926.577204243863889
3326,8927.548393303779449
3327,8929.290751662752882
3328,8940.299681588820022
3329,8941.165310778424100
3330,8942.098443168555605
3331,8942.930071192891774
3332,8948.086566569763818
3333,8948.885742422960902
3334,8950.103000044529836
3335,8951.661005038145959
3336,8954.554452696635053
3337,8955.031149983058640
3338,8956.898350547133305
3339,8957.735760307774399
3340,8963.113875900682615
3341,8964.513022436027313
3342,8968.096174326939945
3343,8970.128339911992953
3344,8972.410782850198302
3345,8976.018883579956309
3346,8978.455705624834081
3347,8980.119070841030407
3348,8981.876981314397199
3349,8984.447173308191850
3350,8986.258446049745544
3351,8988.895401770629178
3352,8989.748767609420611
3353,8993.192759282084808
3354,8993.875476073366372
3355,8996.498019490096340
3356,9000.260185271314185
3357,9001.122566392756198
3358,9002.629833803537622
3359,9003.816804880909331
3360,9007.276672402109398
3361,9012.025842773880868
3362,9015.554828513584653
3363,9016.779114034075974
3364,9017.366255561128128
3365,9018.418289440207445
3366,9020.084740090154810
3367,9020.623905724738506
3368,9022.685481946056825
3369,9023.527074506593635
3370,9027.213969172702491
3371,9031.019291736469313
3372,9032.222404258713141
3373,9033.799054567125495
3374,9035.726113143788098
3375,9036.439669121302359
3376,9038.286135958265731
3377,9039.730563370918389
3378,9040.957141107106509
3379,9042.334027942519242
3380,9045.130125212914209
3381,9048.569794101800653
3382,9050.930829400913353
3383,9052.731838389208860
3384,9054.415513051975722
3385,9057.960789341746931
3386,9061.288055942546634
3387,9063.035577489348725
3388,9065.667386134102344
3389,9066.744300693002515
3390,9067.292597008854500
3391,9068.676399980149654
3392,9070.397628545069892
3393,9072.044012718986778
3394,9072.937801803109323
3395,9074.405035823778235
3396,9075.557440242582743
3397,9076.890899574824289
3398,9078.008905535612939
3399,9078.938072423718040
3400,9080.623101385570408
3401,9081.513694553861569
3402,9083.805142310206065
3403,9084.749933119905108
3404,9087.639845488281935
3405,9090.982511508975222
3406,9091.767978301231778
3407,9093.571523550206621
3408,9096.653780559961888
3409,9098.504121129009945
3410,9101.031723224223242
3411,9101.906378558185679
3412,9106.407539053958317
3413,9107.140497639737077
3414,9109.003547945718310
3415,9111.366639817935720
3416,9112.398384682266624
3417,9113.249409388714412
3418,9115.065388455250286
3419,9120.099154729812653
3420,9125.643284624546141
3421,9126.212898017200132
3422,9127.128533240262186
3423,9128.934595976483251
3424,9129.492443801045738
3425,9130.408055442305340
3426,9132.918013804915972
3427,9136.663908203881874
3428,9138.117706549683135
3429,9140.265121926226129
3430,9142.867347583794981
3431,9143.580506390591836
3432,9144.628627249636338
3433,9147.796159804185663
3434,9148.588174951904875
3435,9149.584147403662428
3436,9153.718805413733207
3437,9157.211348867997003
3438,9158.856454033442787
3439,9160.767097176403695
3440,9162.618416876868650
3441,9164.019646874905447
3442,9167.393575285126644
3443,9172.231020012033696
3444,9172.673145149668926
3445,9178.112908848368534
3446,9180.758074093939285
3447,9184.786154274634100
3448,9186.592528722017960
3449,9187.308935870692949
3450,9188.436535619495771
3451,9189.199244209965400
3452,9193.382196087079137
3453,9195.025344385596327
3454,9198.452602300731087
3455,9200.440469261391627
3456,9203.040539897847339
3457,9203.786180920384140
3458,9204.795039142298265
3459,9207.164997006482736
3460,9210.895478891783569
3461,9211.892720747857311
3462,9213.964518977121770
3463,9216.908102970472100
3464,9217.624950729456032
3465,9219.129383076391605
3466,9220.860680181413045
3467,9221.974652333658014
3468,9223.889474468529443
3469,9224.568634166798802
3470,9226.185943660842895
3471,9227.271633678588842
3472,9229.568027076740691
3473,9234.108861417098524
3474,9235.538853738700709
3475,9238.546136664343067
3476,9241.179587199365415
3477,9243.617344933467393
3478,9248.886672086358885
3479,9250.237909008052156
3480,9251.348317716699967
3481,9252.292802634830878
3482,9254.035119431424391
3483,9255.646277542276948
3484,9257.100052988078460
3485,9259.188572358769306
3486,9260.471054943540366
3487,9261.389454374468187
3488,9262.558059215109097
3489,9263.284946120220411
3490,9265.924479180433991
3491,9268.339162878850402
3492,9269.366426395614326
3493,9274.347720793330154
3494,9275.564673217846575
3495,9277.146231767641439
3496,9279.055986189536270
3497,9280.777487396549986
3498,9281.532254707499305
3499,9284.085159905847831
3500,9284.784651064499485
3501,9285.869746734515502
3502,9290.228233823789196
3503,9291.076494042072227
3504,9292.443513729591359
3505,9295.008660355837492
3506,9296.623296390074756
3507,9297.815104254123071
3508,9298.407339834424420
3509,9300.177908036177541
3510,9301.086456684262885
3511,9302.747761258415267
3512,9304.455526983399977
3513,9309.052986075235822
3514,9311.388749350024227
3515,9312.297701285533549
3516,9313.113051426949824
3517,9314.171162569407898
3518,9317.509294170467911
3519,9319.346703183751742
3520,9323.563236759458960
3521,9324.640762126100526
3522,9325.371047575363264
3523,9327.034803785361873
3524,9328.925285857056224
3525,9332.973166338062583
3526,9337.542510625340583
3527,9338.963908667774376
3528,9339.747735091488721
3529,9343.462469917740236
3530,9344.196805179235525
3531,9346.919377739766787
3532,9348.435253006347921
3533,9349.546572005454436
3534,9353.027933234363445
3535,9353.736820912143230
3536,9355.241542771962486
3537,9357.961299290054740
3538,9358.904267738844283
3539,9360.667873640259131
3540,9361.534006731040790
3541,9365.575767915559481
3542,9368.922852198769760
3543,9370.785642044502310
3544,9371.605104760557879
3545,9372.781450519736609
3546,9374.385116461604412
3547,9375.154803838771841
3548,9377.966575261865728
3549,9379.482625900867788
3550,9383.556862158560762
3551,9386.247759018493525
3552,9388.090808896920862
3553,9388.988115708176338
3554,9392.298874293037443
3555,9392.974645241569306
3556,9393.968287948178840
3557,9394.728081196177300
3558,9395.837426999303716
3559,9397.455853626519456
3560,9398.607698523381259
3561,9399.500985900102023
3562,9402.544521551100843
3563,9403.400592008521926
3564,9405.087886141789568
3565,9406.332606614985707
3566,9407.753533683318892
3567,9409.467068388434200
3568,9411.472772045113743
3569,9420.592437792358396
3570,9421.504825285439438
3571,9424.160798788407192
3572,9426.886753683376810
3573,9429.436989052524950
3574,9432.741888131367887
3575,9433.848704631136570
3576,9434.650162213813019
3577,9435.205360208488855
3578,9437.164352323443381
3579,9438.815403884273110
3580,9442.292940264425852
3581,9452.601340260043798
3582,9453.377328347765797
3583,9454.946968132633629
3584,9455.868426438419192
3585,9456.660577774733611
3586,9460.884169866323646
3587,9462.121894912812422
3588,9462.944616619142835
